Book,Chapter,Verse,Content
MAT,19,11,"Не всі зміщають слово се, а кому дано."
MAT,19,12,"Єсть бо скопці, що з утроби матерної родились так; і є скопці, що скопились від людей; і є скопці, що скопили себе задля царства небесного. Хто може змістити, нехай містить."
MAT,19,14,"Пустіть діток, не зʼупиняйте їх прийти до мене, бо таких царство небесне."
MAT,19,17,"Чого ти звеш мене благим? ніхто не благий, тільки один, Бог. Коли ж бажаєш увійти в життє, держи заповіді."
MAT,19,18,"Оці: Не вбивай, Не роби перелюбу, Не крадь, Не сьвідкуй криво;"
MAT,19,19,"Поважай батька твого й матір, і: Люби ближнього твого, як себе самого."
MAT,19,21,"Коли хочеш бути звершений, іди продай, що маєш, і дай убогим, а мати меш скарб на небі; і приходь, та й іди слідом за мною."
MAT,19,23,"Істино глаголю вам: Що тяжко багатому ввійти в царство небесне."
MAT,19,24,"Знов же глаголю вам: Легше верблюдові кріз ушко голки пройти, ніж багатому в царство Боже ввійти."
MAT,19,26,"У людей се не можливе, у Бога ж все можливе."
MAT,19,28,"Істино глаголю вам: Що ви, пійшовши слідом за мною, у новонастанню, як сяде Син чоловічий на престолі слави своєї, сядете також на дванайцяти престолах, судячи дванайцять родів Ізраїлевих."
MAT,19,29,"І кожен, хто покинув доми, або братів, або сестер, або батька, або матір, або жінку, або дітей, або поля, задля імя мого, в сотеро прийме, й життє вічне осягне."
MAT,19,30,"Тільки ж многі перві будуть останні, а останні — перві."
MAT,20,1,"Подібне бо царство небесне чоловіку господареві, що вийшов рано вранці наймати робітників у виноградник свій."
MAT,20,2,"І, згодившись із робітниками по денарию на день, післав їх у виноградник свій."
MAT,20,3,"І, вийшовши коло третьої години, побачив инших, що стояли на торгу без діла,"
MAT,20,4,"і рече до них: Ідіть і ви у виноградник, і що буде право, дам вам. Вони й пійшли."
MAT,20,5,"Вийшовши знов коло шестої і девятої години, зробив так само."
MAT,20,6,"Вийшовши ж коло одинайцятої години, знайшов инших, що стояли без діла, й рече до них: Чого тут стоїте увесь день без діла?"
MAT,20,7,"Кажуть вони йому: Бо ніхто не найняв нас. Рече він їм: Ійдіть і ви в виноградник, і що буде право, одержите."
MAT,20,8,"Як же настав вечір, рече пан виноградника доморядникові своєму: Поклич робітників, та роздай їм нагороду, почавши від останніх аж до первих."
MAT,20,9,"І прийшовши ті, що коло одинайцятої години, взяли по денарию."
MAT,20,10,"Прийшовши ж перші, думали, що більше візьмуть; та взяли й вони по денарию."
MAT,20,11,"І взявши вони, нарекали на господаря,"
MAT,20,12,"говорячи: Що сі останні одну годину робили, й зрівняв єси їх із нами, що зносили тяготу дня і спеку."
MAT,20,13,"Він же, озвавшись, рече одному з них: Друже, не кривджу тебе; хиба не за денария згодив ся єси зо мною?"
MAT,20,14,"Візьми своє, та й іди: я ж хочу й сьому останньому дати, що й тобі."
MAT,20,15,"Хиба ж не вільно мені робити, що хочу, з добром моїм? Чи того твоє око лихе, що я добрий?"
MAT,20,16,"Так будуть останні перві, а перві останні; багато бо званих, мало ж вибраних."
MAT,20,18,"Оце ми йдемо в Єрусалим; і буде виданий Син чоловічий архиєреям, та письменникам, і осудять вони Його на смерть;"
MAT,20,19,"і видадуть Його поганам, щоб з Него насьміхались, та били, та розпяли, а третього ж дня він воскресне."
MAT,20,21,"Чого хочеш?"
MAT,20,22,"Не знаєте, чого просите. Чи зможете ви пити чашу, яку я пити му, й хреститись хрещеннєм, яким я хрещусь?"
MAT,20,23,"Ви-то чашу мою пити мете, й хрещеннєм, яким я хрещусь, хрестити метесь; тільки ж, щоб вам сидіти по правиці в мене й по лівиці в мене, се не єсть моє дати, а кому приготовлено від Отця мого."
MAT,20,25,"Ви знаєте, що в поган князї панують над ними, й великі управляють ними."
MAT,20,26,"Не так же буде в вас: ні, хто хоче бути великим між вами, нехай буде вам слугою;"
MAT,20,27,"і хто хоче між вами бути першим, нехай вам буде рабом,"
MAT,20,28,"як Син чоловічий не прийшов, щоб служено Йому, а служити, й дати душу свою яко викуп за многих."
MAT,20,32,"Що хочете, щоб зробив вам?"
MAT,21,2,"Ідіть у село, що перед вами, й зараз знайдете ослицю, привязану й осля з нею; одвязавши, приведіть мені."
MAT,21,3,"І коли хто вам казати ме що, скажіть: Що Господеві треба їх; зараз же відпустить їх."
MAT,21,13,"Писано: Дом мій дім молитви звати меть ся; ви ж його зробили вертепом розбійників."
MAT,21,16,"Так. Хиба ви ніколи не читали: Що з уст немовляток і ссущих вирядив єси хвалу?"
MAT,21,19,"Щоб ніколи з тебе овощу не було до віку."
MAT,21,21,"Істино глаголю вам: Коли б ви мали віру й не сумнились, ви б не тільки се смоківниці зробили, а коли б і сій горі сказали: Двигнись і кинь ся в море; станеть ся;"
MAT,21,22,"і все, чого ви просити мете в молитві, віруючи, одержите."
MAT,21,24,"Поспитаю вас і я про одну річ, про котру як скажете мені, то й я скажу вам, якою властю се роблю."
MAT,21,25,"Хрещеннє Йоанове звідкіля було: з неба, чи від людей?"
MAT,21,27,"То й я не скажу вам, якою властю се роблю."
MAT,21,28,"Ви ж як думаєте? Чоловік мав двоє дітей; і, прийшовши до одного, рече: Дитино, йди сьогодні роби в винограднику моїм."
MAT,21,29,"Він же, озвавшись, сказав: Не хочу; опісля ж, одумавшись, пійшов."
MAT,21,30,"І, прийшовши до другого, рече так само. Він же, озвавшись, сказав: Ійду, Господи; та й не пійшов."
MAT,21,31,"Которий з двох уволив волю отця?"
MAT,21,31,"Істино глаголю вам: Що митники та блудниці попередять вас у царство Боже."
MAT,21,32,"Прийшов бо Йоан до вас дорогою правди, й не вірували йому; митники ж та блудниці вірували йому; ви ж, бачивши, не одумались навпослі, щоб вірувати йому."
MAT,21,33,"Иншої приповісті послухайте: Був один чоловік господар, що насадив виноградник, і обгородив його тином, і викопав у йому винотоку, й збудував башту, й вїддав його виноградарям, та й відіхав."
MAT,21,34,"Як же наближила ся пора овощу, післав він слуги свої до виноградарів узяти овощі його."
MAT,21,35,"І, взявши виноградарі слуг його, одного побили, другого вбили, иншого ж укаменували."
MAT,21,36,"Знов післав він инші слуги, більш ніж перше, й зробили їм так само."
MAT,21,37,"На останок же післав до них сина свого, кажучи: Посоромлять ся сина мого."
MAT,21,38,"Виноградарі ж, побачивши сина, казали між собою: Се наслідник: ходімо вбємо його, та й заберемо насліддє його."
MAT,21,39,"І, взявши його, вивели геть з виноградника, та й убили."
MAT,21,40,"Як же прийде пан виноградника, то що зробить він виноградарям тим?"
MAT,21,42,"Хиба ніколи не читали в писаннях: Камінь, що відкинули будівничі, сей став ся головою угла. Від Господа стало ся се, й дивне воно в очах наших?"
MAT,21,43,"Тим я глаголю вам: Що відніметь ся від вас царство Боже, й дасть ся народові, що робити ме овощі його."
MAT,21,44,"І хто впаде на сей камінь, розібєть ся; на кого ж він упаде, роздавить того."
MAT,22,2,"Уподобилось царство небесне чоловіку цареві, що нарядив весіллє синові своєму;"
MAT,22,3,"і післав слуги свої кликати запрошених на весіллє; і не схотіли прийти."
MAT,22,4,"Знов післав инші слуги, говорячи: Скажіть запрошеним: Ось я обід мій наготовив; воли мої й годоване побито, і все налагоджене; ідіть на весіллє."
MAT,22,5,"Вони ж, занехавши, пійшли собі, один на хутір, другий до свого торгу;"
MAT,22,6,"а останні, взявши слуг його, знущались із них, та й повбивали."
MAT,22,7,"Цар же, почувши, прогнівив ся, й піславши військо своє, вигубив тих розбишак, і запалив город їх."
MAT,22,8,"Рече тоді до слуг своїх: Весіллє налагоджене, запрошені ж не були достойні."
MAT,22,9,"Ійдіть же на росхідні шляхи, й кого знайдете, запрошуйте на весіллє."
MAT,22,10,"І вийшовши слуги ті на шляхи, зібрали всіх, кого знайшли, й лихих і добрих; і було весіллє повне гостей."
MAT,22,11,"Цар же, ввійшовши подивитись на гості, побачив там чоловіка, не одягненого у весільню одежу;"
MAT,22,12,"і рече до него: Друже, як се увійшов єси сюди, не мавши весільньої одежі? Він же мовчав."
MAT,22,13,"Рече тоді цар до слуг: Звязавши йому ноги й руки, візьміть його й викиньте в темряву надвірню; там буде плач і скреготаннє зубів."
MAT,22,14,"Багато бо званих, мало ж вибраних."
MAT,22,18,"Що ви мене спокушуєте, лицеміри?"
MAT,22,19,"Покажіть мені гріш податковий."
MAT,22,20,"Чиє обличчє се й надпись?"
MAT,22,21,"Віддайте ж кесареве кесареві, а Боже Богові."
MAT,22,29,"Помиляєтесь ви, не знаючи писання, ані сили Божої."
MAT,22,30,"Бо в воскресенню не женять ся, ні віддають ся, а будуть як ангели Божі на небі."
MAT,22,31,"Про воскресеннє ж мертвих хиба не читали, що сказано вам від Бога, глаголючого:"
MAT,22,32,"Я Бог Авраамів, і Бог Ісааків, і Бог Яковів? Не єсть Бог Богом мертвих, а живих."
MAT,22,37,"Люби Господа Бога твого всім серцем твоїм, і всею душею твоєю, і всею думкою твоєю."
MAT,22,38,"Се перва й велика заповідь."
MAT,22,39,"Друга ж подібна їй: Люби ближнього твого, як себе самого."
MAT,22,40,"На сих двох заповідях увесь закон і пророки стоять."
MAT,22,42,"Що ви думаєте про Христа? чий Він син?"
MAT,22,43,"Як же се Давид зве Його в дусі Господом, говорячи:"
MAT,22,44,"Рече Господь Господеві моєму: Сиди по правиці в мене, доки положу ворогів Твоїх підніжком ніг твоїх?"
MAT,22,45,"Коли ж Давид зве Його Господом, то як же Він син йому?"
MAT,23,2,"На Мойсейових сідалищах посідали письменники та Фарисеї."
MAT,23,3,"Тим усе, що скажуть вам держати, держіть і робіть; по ділам же їх не робіть: говорять бо, й не роблять."
MAT,23,4,"Вяжуть бо тяжкі оберемки, що важко носити, й кладуть людям на плечі; самі ж і пальцем своїм не хочуть двигнути їх."
MAT,23,5,"Усі ж діла свої роблять, щоб бачили їх люде: ширять филактериї свої, й побільшують поли в одежі своїй,"
MAT,23,6,"і люблять перші місця на бенкетах, і перші сідання по школах,"
MAT,23,7,"і витання на торгах, і щоб звали їх люде: Учителю, учителю."
MAT,23,8,"Ви ж не зовіть ся учителями, один бо ваш учитель — Христос; усі ж ви брати."
MAT,23,9,"І отця не звіть собі на землі, один бо Отець у вас, що на небі."
MAT,23,10,"І не звіть ся наставниками, один бо в вас наставник — Христос."
MAT,23,11,"Більший же між вами нехай буде вам слугою."
MAT,23,12,"Хто ж нести меть ся вгору, принизить ся, а хто принизить ся, пійде вгору."
MAT,23,13,"Горе ж вам, письменники та Фарисеї, лицеміри! що зачиняєте царство небесне перед людьми; ви бо не входите, й тих, що входять, не пускаєте ввійти."
MAT,23,14,"Горе вам, письменники та Фарисеї, лицеміри! що жерете доми вдовиць, й задля виду довго молитесь; тим ще тяжчий приймете осуд."
MAT,23,15,"Горе вам, письменники та Фарисеї, лицеміри! що проходите море й землю, щоб зробити одного нововірця, і коли станеть ся, робите його сином пекла, удвоє гіршим вас."
MAT,23,16,"Горе вам, проводирі сліпі, що кажете: Хто клясти меть ся церквою, нічого; хто ж покленеть ся золотом церковним, винуватий!"
MAT,23,17,"Дурні й сліпі: що бо більше: золото, чи церква, що осьвячує золото?"
MAT,23,18,"І: Хто клясти меть ся жертівнею, нічого; хто ж покленеть ся даром, що на ній, винуватий."
MAT,23,19,"Дурні й сліпі: що бо більше: дар, чи жертівня, що осьвячує дар?"
MAT,23,20,"Оце ж, хто кленеть ся жертівнею, кленеть ся нею і всім, що зверху неї."
MAT,23,21,"І хто кленеть ся церквою, кленеть ся нею й тим, що живе в ній."
MAT,23,22,"І хто кленеть ся небом, кленеть ся престолом Божим і тим, хто сидить на нім."
MAT,23,23,"Горе вам, письменники та Фарисеї, лицеміри! що даєте десятину з мяти, й кропу, й кмину, а залишили важніще в законі: суд, і милость, і віру. Се повинні були робити, да й того не залишати."
MAT,23,24,"Проводирі сліпі, що відціджуєте комара, верблюда ж глитаєте."
MAT,23,25,"Горе вам, письменники та Фарисеї, лицеміри! що очищаєте зверху чашу й блюдо, у середині ж повні вони здирства та неправди."
MAT,23,26,"Фарисею сліпий, очисти перш середину чаші й блюда, щоб і верх їх став ся чистий."
MAT,23,27,"Горе вам, письменники та Фарисеї, лицеміри! що подобитесь гробам побіляним, що зверху являють ся гарними, в середині ж повні кісток мертвих і всякої нечисти."
MAT,23,28,"Так і ви зверху являєтесь людям праведні, в середині ж повні лицемірства та беззаконня."
MAT,23,29,"Горе вам, письменники та Фарисеї, лицеміри! що будуєте гроби пророків та украшаєте памятники праведників,"
MAT,23,30,"і мовляєте: Коли б ми були за часів батьків наших, не були б спільниками їх у крові пророків."
MAT,23,31,"Сим же сьвідкуєте самі на себе, що ви сини тих, що вбивали пророків."
MAT,23,32,"І ви доповнюйте міру батьків ваших."
MAT,23,33,"Змії, кодло гадюче, як утічете від суду пекольного?"
MAT,23,34,"Тим же то ось я посилаю до вас пророків, і мудрців, і письменників, і одних з них повбиваєте та порозпинаєте, а инших бити мете по школах ваших, та гонити мете від города в город:"
MAT,23,35,"щоб упала на вас уся кров праведна, пролита на землі від крові Авеля праведного до крові Захарії, сина Варахіїного, що вбили ви між церквою й жертівнею."
MAT,23,36,"Істино глаголю вам: Все те прийде на кодло се."
MAT,23,37,"Єрусалиме, Єрусалиме, що повбивав єси пророків, і покаменував посланих до тебе! скільки раз хотів я зібрати дітей твоїх, як курка збирає курчат своїх під крила, й не схотіли!"
MAT,23,38,"Оце ж оставляєть ся вам дім ваш пустий."
MAT,23,39,"Глаголю бо вам: Не побачите мене від нині, аж поки скажете: Благословен грядущий в імя Господнє!"
MAT,24,2,"Чи бачите се все? Істино глаголю вам: Не зостанеть ся тут камінь на камені, щоб не зруйновано."
MAT,24,4,"Гледіть, щоб хто не звів вас."
MAT,24,5,"Багато бо приходити ме в імя моє, кажучи: Я Христос; і зведуть многих."
MAT,24,6,"Чути мете ж про войни й чутки воєнні; гледіть же, не трівожтесь; мусить бо все статись, та се ще не конець."
MAT,24,7,"Бо встане нарід на нарід і царство на царство, й буде голоднеча, й помір, і трус по місцях."
MAT,24,8,"Все ж се почин горя."
MAT,24,9,"Тоді видавати муть вас на муки, й вбивати муть вас; і зненавидять вас усі народи задля імя мого."
MAT,24,10,"І тоді поблазнять ся многі, й видавати муть одно одного, й ненавидіти муть одно одного."
MAT,24,11,"І багато лжепророків устане, й зведуть многих."
MAT,24,12,"І задля намноженого беззаконня, прохолоне любов многих."
MAT,24,13,"Хто ж видержить до останку, той спасеть ся."
MAT,24,14,"І проповідувати меть ся євангелия царства по всій вселенній на сьвідкуваннє всім народам; і тоді прийде конець."
MAT,24,15,"Оце ж, як побачите гидоту спустіння, що сказав Даниїл пророк, стоячу на місці сьвятому"
MAT,24,16,"тоді, хто в Юдеї, нехай втікає на гори;"
MAT,24,17,"хто на криші, нехай не злазить узяти що з хати своєї;"
MAT,24,18,"і хто в полі, нехай не вертаєть ся назад узяти одежу свою."
MAT,24,19,"Горе ж важким і годуючим під той час!"
MAT,24,20,"Моліть ся ж, щоб не довелось вам утікати зимою, ані в суботу:"
MAT,24,21,"буде бо тоді мука велика, якої не було від настання сьвіту до сього часу, й не буде."
MAT,24,22,"І коли б тих днів не вкорочено, то жодне б тіло не спасло ся; тільки ж задля вибраних укорочені будуть дні тиї."
MAT,24,23,"Тоді, коли хто вам скаже: Дивись, ось Христос, або онде; не йміть віри."
MAT,24,24,"Устануть бо лжехристи й лжепророки, й давати муть ознаки великі й дива, щоб, коли можна, звести й вибраних."
MAT,24,25,"Оце ж наперед сказав я вам."
MAT,24,26,"Коли ж скажуть вам: Ось він у пустині; не виходьте; Ось він у коморах; не діймайте віри."
MAT,24,27,"Бо, як блискавка виходить зі сходу та сяє аж до заходу, так буде й прихід Сина чоловічого."
MAT,24,28,"Де бо є труп, там збирати муть ся вірли."
MAT,24,29,"І зараз після горя днів тих сонце померкне, й місяць не давати ме сьвітла свого, й зорі попадають із неба, й сили небесні захитають ся."
MAT,24,30,"І тоді явить ся ознака Сина чоловічого на небі; й тоді заголосять усі роди землі, і побачять Сина чоловічого, грядущого на хмарах небесних із силою й славою великою."
MAT,24,31,"І пішле він ангели свої з голосним гуком трубним, і позбирають вони вибраних його від чотирох вітрів, від кінців неба до кінців його."
MAT,24,32,"Від смоківниці ж навчіть ся приповісти: Коли вже віттє її стане мягке й пустить листє, знайте, що близько літо."
MAT,24,33,"Так само й ви: як оце все побачите, відайте, що близько під дверима."
MAT,24,34,"Істино глаголю вам: Не перейде рід сей, як усе теє станеть ся."
MAT,24,35,"Небо й земля перейде, слова ж мої не перейдуть."
MAT,24,36,"Про день же той і годину ніхто не знає, ні ангели небесні, тільки сам Отець мій."
MAT,24,37,"Як же дні Ноєві, так буде й прихід Сина чоловічого."
MAT,24,38,"Бо, як були за днів перед потопом, що їли, й пили, женились, і віддавались, аж до дня, коли увійшов Ной у ковчег,"
MAT,24,39,"та й не знали, аж прийшла повідь і позносила всіх; так буде й прихід Сина чоловічого."
MAT,24,40,"Тоді буде двоє в полі; один візьметь ся, а один зоставить ся."
MAT,24,41,"Дві молоти муть на жорнах; одна візьметь ся, а одна зоставить ся."
MAT,24,42,"Ото ж пильнуйте, бо не знаєте, которої години Господь ваш прийде."
MAT,24,43,"Се ж відайте, що коли б господар знав, у яку сторожу прийде злодій, то пильнував би, та й не попустив би підкопати хати своєї."
MAT,24,44,"Тим же й ви будьте готові; бо тієї години, як і не думаєте, Син чоловічий прийде."
MAT,24,45,"Який єсть вірний слуга й розумний, що поставив пан його над челяддю своєю, щоб роздавав їй харч у пору?"
MAT,24,46,"Щасливий той слуга, котрого, прийшовши пан його, застане, що робить так."
MAT,24,47,"Істино глаголю вам: Що поставить його над усім добром своїм."
MAT,24,48,"А которий лукавий слуга казати ме в серці своїм: Забарить ся мій пан прийти,"
MAT,24,49,"та й зачне бити своїх товаришів, та їсти й пити з пяницями;"
MAT,24,50,"то прийде пан того слуги дня, якого не сподіваєть ся, і години, якої не відає,"
MAT,24,51,"та й відлучить його, й долю його з лицемірами положить: там буде плач і скреготаннє зубів."
MAT,25,1,"Тоді уподобить ся царство небесне десяти дівчатам, що, взявши каганці свої, вийшли назустріч женихові."
MAT,25,2,"Пять же були з них розумні, а пять необачні."
MAT,25,3,"Котрі необачні, взявши каганці свої, не взяли з собою олії."
MAT,25,4,"Розумні ж узяли олії в пляшечки свої з каганцями своїми."
MAT,25,5,"Як же жених барив ся, задрімали всі, та й поснули."
MAT,25,6,"О півночі ж постав крик: Ось жених ійде; виходьте назустріч йому!"
MAT,25,7,"Тоді повставали всі дівчата тиї, та й украсили каганці свої."
MAT,25,8,"Необачні ж казали до розумних: Дайте нам олії вашої, бо каганці наші гаснуть."
MAT,25,9,"Відказали ж розумні, говорячи: Щоб не стало нам і вам; а йдіть лучче до тих, що продають, та й купіть собі."
MAT,25,10,"Як же йшли вони купувати, прийшов жених; і що були готові, увійшли з ним на весіллє; і зачинено двері."
MAT,25,11,"Опісля ж приходять і другі дівчата, та й кажуть: Господи, Господи, відчини нам."
MAT,25,12,"Він же, озвавшись, рече: Істино глаголю вам: Не знаю вас."
MAT,25,13,"Отим же то пильнуйте, бо не знаєте дня, ні години, коли Син чоловічий прийде."
MAT,25,14,"Бо, як чоловік, відіжджаючи, прикликав слуги свої, і передав їм достатки свої,"
MAT,25,15,"і одному дав пять талантів, другому два, иншому ж один, кожному по його сназї, та й відіхав зараз."
MAT,25,16,"Пійшовши ж той, що взяв пять талантів, орудував ними, й придбав других пять талантів."
MAT,25,17,"Так само й той, що два, придбав і він других два."
MAT,25,18,"Той же, що взяв один, пійшовши, закопав у землю, і сховав срібло пана свого."
MAT,25,19,"По довгому ж часу, приходить пан слуг тих, і бере перелік із них."
MAT,25,20,"І, приступивши той, що взяв пять талантів, приніс і других пять талантів, говорячи: Пане, пять талантів мені передав єси; ось других пять талантів придбав я ними."
MAT,25,21,"Рече ж до него пан його: Гаразд, слуго добрий і вірний: у малому був єси вірен, над многим поставлю тебе. Увійди в радощі пана твого."
MAT,25,22,"Приступивши ж і той, що взяв два таланти, сказав: Пане, два таланти мені передав єси; ось других два таланти придбав я ними."
MAT,25,23,"Рече до него пан його: Гаразд, слуго добрий і вірний: у малому був єси вірен, над многим поставлю тебе. Увійди в радощі пана твого."
MAT,25,24,"Приступивши ж і той, що взяв один талант, сказав: Пане, знав я тебе, що жорстокий єси чоловік, що жнеш, де не сіяв, і збираєш, де не розсипав;"
MAT,25,25,"і, злякавшись, пійшов та сховав твій талант у землі. Оце ж маєш твоє."
MAT,25,26,"Озвав ся ж пан його й рече до него: Лукавий слуго й лінивий, знав єси, що жну, де не сіяв, і збираю, де не розсипав:"
MAT,25,27,"так треба було оддати срібло моє міняльникам, і, прийшовши, взяв би я своє з лихвою."
MAT,25,28,"Візьміть же від него талант, та дайте тому, що має десять талантів."
MAT,25,29,"Кожному бо маючому всюди дасть ся, і надто мати ме; у немаючого ж, і що має, візьметь ся від него."
MAT,25,30,"І викиньте слугу нікчемного у темряву надвірню: там буде плач і скреготаннє зубів."
MAT,25,31,"Як же прийде Син чоловічий у славі своїй, і всі сьвяті ангели з ним, тоді сяде він на престолі слави своєї;"
MAT,25,32,"і зберуть ся перед него всі народи; й відлучить він їх одних від других, як пастух одлучує овець від козлів;"
MAT,25,33,"і поставить овець по правиці в себе, а козлів по лівиці."
MAT,25,34,"Тоді скаже царь тим, що по правиці в него: Прийдіть, благословенні Отця мого, осягніть царство, приготовлене вам від основання сьвіту."
MAT,25,35,"Бо я голодував, а ви дали мені їсти; жаждував, і напоїли мене; був чуженицею, і прийняли мене;"
MAT,25,36,"нагий, і зʼодягли мене; недугував, і одвідали мене; був у темниці, і прийшли до мене."
MAT,25,37,"Озвуть ся тоді до него праведні, кажучи: Господи, коли ми бачили тебе голодного, та й накормили? або жадного, та й напоїли?"
MAT,25,38,"Коли ж бачили тебе чуженицею, та й прийняли? або нагим, та й зʼодягли?"
MAT,25,39,"Коли ж бачили тебе недужим, або в темниці, та й прийшли до тебе?"
MAT,25,40,"І озвавшись цар, промовить до них: Істино глаголю вам: Скільки раз ви чинили се одному з сих братів моїх найменших, мені чинили."
MAT,25,41,"Тоді скаже він і до тих, що по лівиці: Ідіть від мене, прокляті, ув огонь вічний, приготовлений дияволові та ангелам його:"
MAT,25,42,"бо я голодував, і не дали ви мені їсти; жаждував, і не напоїли мене;"
MAT,25,43,"був чуженицею, і не прийняли мене; нагим, і не зʼодягли мене; недужим і в темниці, і не одвідали мене."
MAT,25,44,"Тоді озвуть ся до него й сі, кажучи: Господи, коли ми бачили тебе голодного, або жадного, або чуженицею, або нагого, або недужого, або в темниці, та й не послужили тобі?"
MAT,25,45,"Озветь ся тоді до них і промовить, глаголючи: Істино глаголю вам: Скільки раз не чинили ви сього одному з сих найменших, і мені не чинили."
MAT,25,46,"І пійдуть сі на вічні муки, а праведні на життє вічне."
MAT,26,2,"Ви знаєте, що через два дні буде пасха, й Сина чоловічого видадуть на розпяттє."
MAT,26,10,"Що ви смутите жінку? діло бо добре вчинила на мені."
MAT,26,11,"Всякого бо часу маєте вбогих із собою, мене ж не всякого часу маєте."
MAT,26,12,"Зливши бо вона миро се на тіло моє, на погребеннє моє зробила."
MAT,26,13,"Істино глаголю вам: Де б ні проповідувалась євангелия ся по всьому сьвіту, казати меть ся й те, що зробила оця, на спомин її."
MAT,26,18,"Йдіть у город до оттакого, та скажіть йому: Учитель рече: Час мій близько; у тебе зроблю пасху з учениками моїми."
MAT,26,21,"Істино глаголю вам, що один з вас зрадить мене."
MAT,26,23,"Хто вмочає зо мною руку в миску, той зрадить мене."
MAT,26,24,"Син чоловічий іде, як писано про Него; горе ж чоловікові тому, що Сина чоловічого зрадить! Добре було б йому, коли б не родив ся чоловік той."
MAT,26,25,"Ти сказав єси."
MAT,26,26,"Прийміть, їжте: се єсть тіло моє."
MAT,26,27,"Пийте з неї всі;"
MAT,26,28,"се бо єсть кров моя нового завіту, що за многих проливаєть ся на оставленнє гріхів."
MAT,26,29,"Глаголю ж вам: Що не пити му від нині з сього плоду винограднього аж до дня того, коли його пити му з вами новим у царстві Отця мого."
MAT,26,31,"Всі ви поблазнитесь мною сієї ночи. Писано бо: Поражу пастиря, і розсиплють ся вівці стада."
MAT,26,32,"По воскресенню ж моїм попереджу вас у Галилею."
MAT,26,34,"Істино глаголю тобі: Що сієї ночі, перше ніж півень запіє, тричі відречеш ся мене."
MAT,26,36,"Сидіть тут, поки, пійшовши, помолюсь оттам."
MAT,26,38,"Тяжко сумна душа моя аж до смерті. Підождіть тут, і не спїте зо мною."
MAT,26,39,"Отче мій, коли можна, нехай мимо йде від мене чаша ся; тільки ж не як я хочу, а як Ти."
MAT,26,40,"Так не змогли ви однієї години попильнувати зо мною?"
MAT,26,41,"Пильнуйте та моліть ся, щоб не ввійшли в спокусу. Дух то охочий, тіло ж немошне."
MAT,26,42,"Отче мій, як не може ся чаша мимо йти від мене, коли не пити му її, нехай станеть ся воля твоя."
MAT,26,45,"Спіть уже й спочивайте, ось настиг час, і Син чоловічий буде виданий у руки грішникам."
MAT,26,46,"Уставайте, ходімо: ось наближуєть ся зрадник мій."
MAT,26,50,"Друже, чого прийшов єси?"
MAT,26,52,"Верни меч твій в місце його: всі бо, що візьмуть ся за меч, від меча погинуть."
MAT,26,53,"Або думаєш, що не міг би нині вблагати Отця мого, й приставив би мені більш дванайцяти легионів ангелів?"
MAT,26,54,"Як же тоді справдились би писання, що так мусить статись?"
MAT,26,55,"Чи се як на розбійника вийшли ви з мечами та киями, брати мене? Щодня сидів я в вас, навчаючи в церкві, і не брали мене."
MAT,26,56,"Се ж усе стало ся, щоб справдились писання пророчі."
MAT,26,64,"Ти сказав єси. Тільки ж глаголю вам: Від нині побачите Сина чоловічого, по правиці сили, й грядущого на хмарах небесних."
MAT,26,75,"Що перше ніж півень запіє, тричі відречеш ся мене."
MAT,27,11,"Ти сказав єси."
MAT,27,46,"Ілі, Ілі лама савахтані;"
MAT,27,46,"Боже мій, Боже мій, чом мене покинув єси?"
MAT,28,9,"Радуйте ся:"
MAT,28,10,"Не лякайтесь; ійдіть сповістіть братів моїх, щоб ійшли в Галилею; і там мене побачять."
MAT,28,18,"Дана мені всяка власть на небі й на землі."
MAT,28,19,"Ійдіть же навчайте всі народи, хрестячи їх в імя Отця, і Сина, й сьвятого Духа,"
MAT,28,20,"навчаючи їх додержувати всього, що я заповідав вам; і ось я з вами по всі дні, до кінця сьвіта."
MRK,1,15,"Що сповнив ся час, і наближило ся царство Боже. Покайтесь і віруйте в євангелию."
MRK,1,17,"Ійдіть слідом за мною, то зроблю, що станетесь ловцями людей."
MRK,1,25,"Мовчи й вийди з него."
MRK,1,38,"Ходімо в близькі містечка, щоб і там проповідував; на те бо прийшов я."
MRK,1,41,"Хочу; очистись."
MRK,1,44,"Гледи ж, нікому нічого не кажи, а йди, покажись священикові, і принеси за очищеннє твоє, що повелів Мойсей на сьвідкуваннє їм."
MRK,2,5,"Сину, оставляють ся тобі гріхи твої."
MRK,2,8,"На що се кажете в серцях ваших?"
MRK,2,9,"Що легше? сказати розслабленому: Оставляють ся тобі гріхи твої, або сказати: Устань, і візьми постіль твою, та й ходи."
MRK,2,10,"От же, щоб ви знали, що Син чоловічий має власть оставляти на землі гріхи"
MRK,2,11,"Тобі глаголю: Устань, і візьми постіль твою, та й іди до дому твого."
MRK,2,14,"Йди слідом за мною."
MRK,2,17,"Не треба здоровим лікаря, а недужим. Не прийшов я звати праведників, а грішників до покаяння."
MRK,2,19,"Чи можуть синове весільні постити, як жених з ними? Доки мають із собою жениха, не можуть постити."
MRK,2,20,"Прийдуть же дні, коли візьметься від них жених, і тоді постити муть в ті дні."
MRK,2,21,"І ніхто не пришиває латки з нової тканини до старої одежини, ато нова латка урве старого, й гірша буде дірка."
